"","mfl_id","name","team","draft_year","stats_global_id","fleaflicker_id","rotoworld_id","nfl_id","espn_id","sportsdata_id","draft_round","draft_pick","height","weight","college","birthdate","age","sleeper_id","first_name","last_name","fantasy_data_id","rotowire_id","gsis_id","stats_id","yahoo_id","displayname","mergename","pos","avg_salary","fa_yr","doECR","dpECR","rpECR"
"776","14059","Jones, Daniel","NYG","2019","879981",NA,"13963",NA,NA,"0042266b-cb28-4012-bfd2-06650badad97","1","6","77","220","Duke",1997-05-27,22.4,"5870","Daniel","Jones",20841,13491," 00-0035710",879981,31838,"Daniel Jones","daniel jones","QB",6.4,2024,158.7,16.1,19.8
"777","14060","Jackson, Tyree","FA","2019","881048",NA,"14047",NA,NA,"2fc1c9f1-9e85-449a-9a87-fa8203e8e8f9",NA,NA,"79","249","Buffalo",1997-02-07,22.7,"6040","Tyree","Jackson",20823,13551,NA,881048,32415,"Tyree Jackson","tyree jackson","QB",NA,NA,NA,NA,NA
"778","14061","McSorley, Trace","BAL","2019","836164",NA,"14268",NA,NA,"d4d135fd-b710-4c12-9082-9d6e544b3f8d","6","24","72","202","Penn State",1995-08-23,24.1,"5974","Trace","McSorley",20874,13752," 00-0035146",836164,32029,"Trace McSorley","trace mcsorley","QB",0.7,2023,NA,NA,NA
"779","14062","Grier, Will","CAR","2019","820423",NA,"13977",NA,NA,"7905e9be-2f66-4ff5-a6e9-dbe281bf4822","3","36","73","220","West Virginia",1995-04-03,24.5,"5903","Will","Grier",20779,13446," 00-0035251",820423,31932,"Will Grier","will grier","QB",1,2023,NA,43.2,55
"780","14063","Stidham, Jarrett","NEP","2019","865868",NA,"13945",NA,NA,"582fe465-135a-4901-beef-60aebce99067","4","31","75","215","Auburn",1996-08-08,23.2,"6136","Jarrett","Stidham",20954,13438," 00-0035264",865868,31965,"Jarrett Stidham","jarrett stidham","QB",0.8,2023,NA,41,NA
"781","14064","Thorson, Clayton","FA","2019","830853",NA,"14048",NA,NA,"3cbf12f3-11df-4ced-a321-4877b129420c","5","29","76","222","Northwestern",1995-12-25,23.8,"6147","Clayton","Thorson",20966,13513," 00-0035283",830853,31999,"Clayton Thorson","clayton thorson","QB",NA,NA,NA,NA,NA
"782","14065","Rypien, Brett","FA","2019","866216",NA,"14049",NA,NA,"9ab44516-2a26-4049-b630-66539c7a5dfd",NA,NA,"74","202","Boise State",1996-07-09,23.3,"6037","Brett","Rypien",20929,13620," 00-0034955",866216,32221,"Brett Rypien","brett rypien","QB",NA,NA,NA,NA,NA
"783","14066","Shurmur, Kyle","FA","2019","879962",NA,"14306",NA,NA,"ba1032c6-bcbd-430c-afae-40898b9e83bb",NA,NA,"76","225","Vanderbilt",1996-11-06,22.9,"6269","Kyle","Shurmur",21143,13663," 00-0035163",879962,32366,"Kyle Shurmur","kyle shurmur","QB",NA,NA,NA,NA,NA
"784","14067","Minshew, Gardner","JAC","2019","867303",NA,"14235",NA,NA,"dabb52c0-455b-48fe-996b-abf758120623","6","5","73","225","Washington State",1996-05-16,23.4,"6011","Gardner","Minshew",20880,13741," 00-0035289",867303,32010,"Gardner Minshew","gardner minshew","QB",0.7,2023,201.3,29.7,21.8
"785","14068","Finley, Ryan","CIN","2019","728819",NA,"14046",NA,NA,"d935df27-5be4-4aab-b117-8ec8e81c2196","4","2","76","207","North Carolina State",1994-12-26,24.8,"5885","Ryan","Finley",20759,13750," 00-0035652",728819,31936,"Ryan Finley","ryan finley","QB",0.8,2023,NA,48.5,NA
"786","14069","Stick, Easton","LAC","2019","831007",NA,"14145",NA,NA,"af291d43-a51f-44ce-b8ac-430ec68c78c8","5","28","73","217","North Dakota State",1995-09-15,24.1,"6185","Easton","Stick",20953,13627," 00-0035282",831007,31998,"Easton Stick","easton stick","QB",0.7,2023,NA,NA,NA
"787","14070","Blough, David","DET","2019","821297",NA,"14503",NA,NA,"a259d6b2-0238-4f22-b3aa-de7132cf9285",NA,NA,"72","200","Purdue",1995-07-31,24.2,"6450","David","Blough",21277,13630," 00-0035040",821297,32272,"David Blough","david blough","QB",0.6,2022,NA,NA,NA
"788","14071","Montgomery, David","CHI","2019","946739",NA,"13978",NA,NA,"1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c","3","9","70","222","Iowa State",1997-06-07,22.3,"5892","David","Montgomery",20882,13556," 00-0035685",946739,31905,"David Montgomery","david montgomery","RB",1,2023,39.1,17.4,23.4
"789","14072","Snell, Benny","PIT","2019","920062",NA,"13951",NA,NA,"74af3906-083e-49d1-b8c6-556101390381","4","20","70","224","Kentucky",1998-02-27,21.6,NA,"Benny","Snell",NA,NA,NA,NA,NA,"Benny Snell","benny snell","RB",NA,NA,250.3,70.3,75.8
"790","14073","Jacobs, Josh","OAK","2019","944416",NA,"14026",NA,NA,"61694ab9-b099-408e-b48d-6a643dd069ec","1","24","70","220","Alabama",1998-02-11,21.7,"5850","Josh","Jacobs",20824,13582," 00-0035700",944416,31856,"Josh Jacobs","josh jacobs","RB",3,2024,32.9,13.8,19.2
"791","14074","Williams, Dexter","GBP","2019","884610",NA,"14175",NA,NA,"a2e0f742-e608-4e29-99cd-e7cd765afba1","6","21","71","212","Notre Dame",1997-01-06,22.8,"6153","Dexter","Williams",20984,13670," 00-0034995",884610,32026,"Dexter Williams","dexter williams","RB",0.7,2023,255.3,73,90.5
"792","14075","Harris, Damien","NEP","2019","884014",NA,"14038",NA,NA,"59482736-ce42-4058-b68e-0f9f66eac2d9","3","23","71","213","Alabama",1997-02-11,22.7,"5890","Damien","Harris",20790,13636," 00-0035657",884014,31919,"Damien Harris","damien harris","RB",0.9,2023,120.1,39.9,75.3
"793","14076","Williams, Trayveon","CIN","2019","910605",NA,"14042",NA,NA,"478fcd24-2617-41d5-a900-b272aa6ef515","6","9","68","206","Texas A&M",1997-10-18,22,"6144","Trayveon","Williams",20990,13548," 00-0035291",910605,32014,"Trayveon Williams","trayveon williams","RB",0.7,2023,265,78.7,NA
"794","14077","Weber, Mike","FA","2019","878778",NA,"14281",NA,NA,"3f454d05-40b8-45a8-b195-ff2565b6c79e","7","4","70","211","Ohio State",1997-08-25,22.1,"6159","Mike","Weber",20976,13456,NA,878778,32050,"Mike Weber","mike weber","RB",NA,NA,NA,NA,NA
"795","14078","Higdon, Karan","FA","2019","0",NA,"14229",NA,NA,"677b17b7-a8c2-4f2b-ac73-fe086de32103",NA,NA,"69","206","Michigan",NA,NA,"5976","Karan","Higdon",20801,13638," 00-0035454",883082,32508,"Karan Higdon","karan higdon","RB",NA,NA,NA,NA,NA
"796","14079","Sanders, Miles","PHI","2019","924261",NA,"14040",NA,NA,"ef3ceaf4-b733-4e06-a7f4-a94fc67361c1","2","21","71","211","Penn State",1997-05-01,22.4,"6151","Miles","Sanders",20933,13521," 00-0035243",924261,31885,"Miles Sanders","miles sanders","RB",1.3,2023,46.6,17.2,34.2
"797","14080","Singletary, Devin","BUF","2019","916466",NA,"14043",NA,NA,"a961b0d4-5d7c-438e-90f0-2e1fa09f6c89","3","10","67","203","Florida Atlantic",1997-09-03,22.1,"6130","Devin","Singletary",20941,13449," 00-0035250",916466,31906,"Devin Singletary","devin singletary","RB",1,2023,83.7,29.6,30.6
"798","14081","Gaskin, Myles","MIA","2019","865895",NA,"14044",NA,NA,"cad49098-1523-4e52-9f50-caa3423e1bb6","7","20","70","200","Washington",1997-02-15,22.7,"5980","Myles","Gaskin",20768,13505," 00-0035311",865895,32066,"Myles Gaskin","myles gaskin","RB",0.7,2023,290,91.9,95
"799","14082","Love, Bryce","WAS","2019","884948",NA,"14012",NA,NA,"6cf9a842-dc3f-408a-887a-97b0b07d4289","4","10","69","200","Stanford",1997-07-08,22.3,"5889","Bryce","Love",20863,13458," 00-0035256",884948,31944,"Bryce Love","bryce love","RB",0.8,2023,217,71.4,NA
"800","14083","Homer, Travis","SEA","2019","922484",NA,"14272",NA,NA,"4afb77d8-4564-469b-be4c-5a8587df8046","6","31","70","202","Miami",1998-08-07,21.2,"6012","Travis","Homer",20810,13484," 00-0035594",922484,32036,"Travis Homer","travis homer","RB",0.7,2023,NA,97.3,NA
"801","14084","Holyfield, Elijah","FA","2019","922028",NA,"14301",NA,NA,"ebae3f19-b8bb-43d6-ae78-d21e9dc08b61",NA,NA,"70","215","Georgia",1997-11-30,21.9,"5919","Elijah","Holyfield",20809,13534,NA,922028,32148,"Elijah Holyfield","elijah holyfield","RB",NA,NA,NA,NA,NA
"802","14085","Pollard, Tony","DAL","2019","880398",NA,"14245",NA,NA,"33b0227d-4c21-4e71-b4cd-be35f7db9123","4","26","72","215","Memphis",1997-04-30,22.5,"5967","Tony","Pollard",20912,13590," 00-0035261",880398,31960,"Tony Pollard","tony pollard","RB",0.8,2023,137.5,44.3,49
"803","14086","Hill, Justice","BAL","2019","923109",NA,"13944",NA,NA,"528e71ec-8fb3-4928-ace5-fc5ffbf26eb3","4","11","70","200","Oklahoma State",1997-11-14,21.9,"5995","Justice","Hill",20802,13427," 00-0034975",923109,31945,"Justice Hill","justice hill","RB",0.8,2023,117.6,37,64.2
"804","14087","Henderson, Darrell","LAR","2019","914372",NA,"14039",NA,NA,"380c4d9b-d4c8-456c-ba50-25519edde899","3","6","68","208","Memphis",1997-08-19,22.1,"5916","Darrell","Henderson",20798,13450," 00-0035664",914372,31902,"Darrell Henderson","darrell henderson","RB",1.1,2023,110.7,34.1,65.3
"805","14088","Anderson, Rodney","CIN","2019","865896",NA,"14180",NA,NA,"f3c3c5ba-2788-4708-bbc5-4ea525d06a81","6","38","72","224","Oklahoma",1996-09-12,23.1,"5918","Rodney","Anderson",20741,13637," 00-0035299",865896,32043,"Rodney Anderson","rodney anderson","RB",0.7,2023,260.5,90,NA
"806","14089","Brossette, Nick","FA","2019","865555",NA,"14330",NA,NA,"86d0d3b3-5400-4fc8-943e-cb0a92d69e77",NA,NA,"72","212","LSU",1996-03-02,23.6,"6021","Nick","Brossette",21041,13524," 00-0034961",865555,32226,"Nick Brossette","nick brossette","RB",NA,NA,NA,NA,NA
"807","14090","Scott, LJ","FA","2019","884262",NA,"14749",NA,NA,NA,NA,NA,"72","227","Michigan State",1996-09-15,23.1,NA,"LJ","Scott",NA,NA,NA,NA,NA,"LJ Scott","lj scott","RB",NA,NA,NA,NA,NA
"808","14091","Watson, Tre","FA","2019","0",NA,NA,NA,NA,NA,NA,NA,"71","195","Texas",NA,NA,NA,"Tre","Watson",NA,NA,NA,NA,NA,"Tre Watson","tre watson","RB",NA,NA,NA,NA,NA
"809","14092","Moore, Jalin","NYJ","2019","822124",NA,"14327",NA,NA,"bbb3812b-cfee-4cab-80c9-6da225fec5b2",NA,NA,"70","212","Appalachian State",1995-11-28,23.9,"5961","Jalin","Moore",20883,13641," 00-0035505",822124,32528,"Jalin Moore","jalin moore","RB",0.6,2022,NA,NA,NA
"810","14093","Armstead, Ryquell","JAC","2019","884791",NA,"14167",NA,NA,"ce079a73-5884-4184-909a-8feafd4645d9","5","2","71","220","Temple",1996-10-30,22.9,"6007","Ryquell","Armstead",20743,13473," 00-0035268",884791,31972,"Ryquell Armstead","ryquell armstead","RB",0.7,2023,216.6,70.4,63
"811","14094","Scarlett, Jordan","CAR","2019","879049",NA,"14253",NA,NA,"38abfa4e-ad62-4392-89a0-ac2a012efd87","5","16","71","210","Florida",1995-07-08,24.3,"6167","Jordan","Scarlett",20935,13510," 00-0035275",879049,31986,"Jordan Scarlett","jordan scarlett","RB",0.7,2023,NA,91.4,NA
"812","14095","Johnson, Ty","DET","2019","877784",NA,"14262",NA,NA,"96e6687b-2b89-4dd9-98df-6e7507cd82cf","6","13","70","210","Maryland",1997-09-17,22.1,"6039","Ty","Johnson",20837,13587," 00-0035537",877784,32018,"Ty Johnson","ty johnson","RB",0.7,2023,228.5,79,76.3
"813","14096","Ozigbo, Devine","JAC","2019","866115",NA,"14045",NA,NA,"25bc08ac-8420-4340-94c6-93993ff87d6f",NA,NA,"72","225","Nebraska",1996-10-02,23,"6068","Devine","Ozigbo",20904,13624," 00-0035184",866115,32390,"Devine Ozigbo","devine ozigbo","RB",0.6,2022,308,100.2,NA
"814","14097","Ollison, Qadree","ATL","2019","832473",NA,"14251",NA,NA,"c44534f8-a567-40e7-b51e-1a72c49cb24e","5","14","74","225","Pittsburgh",1996-09-08,23.1,"6002","Qadree","Ollison",20900,13494," 00-0035273",832473,31984,"Qadree Ollison","qadree ollison","RB",0.7,2023,296,87.1,NA
"815","14098","Crockett, Damarea","FA","2019","920072",NA,"14303",NA,NA,"d4f0aa89-6309-4977-b779-7501eb8c8508",NA,NA,"71","225","Missouri",1997-12-22,21.8,"6334","Damarea","Crockett",21240,13559," 00-0035448",920072,32502,"Damarea Crockett","damarea crockett","RB",NA,NA,NA,NA,NA
"816","14099","Hall, Darrin","GBP","2019","879279",NA,"14317",NA,NA,"ebbd3227-f6e1-4311-ad57-a76c361888ff",NA,NA,"72","217","Pittsburgh",1996-09-06,23.1,"6448","Darrin","Hall",21286,13657,NA,879279,32279,"Darrin Hall","darrin hall","RB",NA,NA,NA,NA,NA
"817","14100","Evans, Nico","FA","2019","823870",NA,"14609",NA,NA,NA,NA,NA,"69","211","Wyoming",1996-05-31,23.4,NA,"Nico","Evans",NA,NA,NA,NA,NA,"Nico Evans","nico evans","RB",NA,NA,NA,NA,NA
"818","14101","Harry, N'Keal","NEP","2019","910431",NA,"14055",NA,NA,"3e6e15ce-1c81-408e-9a94-b0a2924d0b8c","1","32","76","225","Arizona State",1997-12-17,21.8,"5878","N'Keal","Harry",20792,13425," 00-0035624",910431,31864,"NKeal Harry","nkeal harry","WR",2.5,2024,67.3,33.6,110
"819","14102","Metcalf, DK","SEA","2019","945633",NA,"13940",NA,NA,"754faf0f-40f7-45f0-b23b-6ce990ecaf26","2","32","76","229","Mississippi",1997-12-14,21.8,"5846","DK","Metcalf",20875,13424," 00-0035640",945633,31896,"DK Metcalf","dk metcalf","WR",1.1,2023,69.3,29.1,49.6
"820","14103","Ridley, Riley","CHI","2019","914009",NA,"13972",NA,NA,"9c04ad60-9726-42d3-9836-7d95723f8eb6","4","24","73","199","Georgia",1996-07-21,23.2,"5873","Riley","Ridley",20925,13531," 00-0035590",914009,31958,"Riley Ridley","riley ridley","WR",0.8,2023,242.3,112.4,NA
"821","14104","Brown, A.J.","TEN","2019","944826",NA,"13946",NA,NA,"a9e580f2-1fbe-46fb-887c-c84089b507e4","2","19","73","226","Mississippi",1997-06-30,22.3,"5859","A.J.","Brown",21042,13432," 00-0035676",944826,31883,"AJ Brown","aj brown","WR",1.4,2023,71.9,34,61.6
"822","14105","Brown, Marquise","BAL","2019","976220",NA,"14010",NA,NA,"feeee40a-dd63-41a7-89cd-6c95b5456833","1","25","69","170","Oklahoma",1997-06-04,22.4,"5848","Marquise","Brown",21045,13502," 00-0035662",976220,31857,"Marquise Brown","marquise brown","WR",2.9,2024,68,29.3,36.8
"823","14106","Butler, Hakeem","ARI","2019","882776",NA,"13955",NA,NA,"472945d8-0062-417b-9967-430d381c80ae","4","1","77","227","Iowa State",1996-05-16,23.4,"5886","Hakeem","Butler",21056,13564," 00-0035529",882776,31935,"Hakeem Butler","hakeem butler","WR",0.8,2023,182,80.9,NA
"824","14107","Arcega-Whiteside, JJ","PHI","2019","884921",NA,"13976",NA,NA,"0cc1a941-1a6d-4a4a-8c7c-88157165c126","2","25","74","225","Stanford",1996-12-31,22.8,"5863","JJ","Arcega-Whiteside",20742,13529," 00-0035246",884921,31889,"JJ Arcega-Whiteside","jj arcega-whiteside","WR",1.2,2023,101.4,47.7,99.3
"825","14108","Dortch, Greg","FA","2019","910852",NA,"14061",NA,NA,"4484c7d1-025a-4f26-8e9b-48503afb0c68",NA,NA,"67","173","Wake Forest",1998-05-29,21.4,"5970","Greg","Dortch",21071,13469," 00-0035500",910852,32523,"Greg Dortch","greg dortch","WR",NA,NA,NA,NA,NA
"826","14109","McLaurin, Terry","WAS","2019","836116",NA,"14121",NA,NA,"7e8c4641-2beb-4213-ba22-69fe0307005f","3","12","72","210","Ohio State",1996-04-15,23.5,"5927","Terry","McLaurin",20873,13536," 00-0035659",836116,31908,"Terry McLaurin","terry mclaurin","WR",1,2023,96.7,35.8,33.2
"827","14110","Sills, David","FA","2019","866973",NA,"14313",NA,NA,"97f6c20c-1110-4551-82c1-41d3247397a2",NA,NA,"75","211","West Virginia",1996-05-29,23.4,"6154","David","Sills",20939,NA," 00-0035359",866973,32418,"David Sills","david sills","WR",NA,NA,NA,NA,NA
"828","14111","Lodge, DaMarkus","TBB","2019","884088",NA,"14356",NA,NA,"aa916eb5-53cf-4895-b979-540f433be2e1",NA,NA,"74","202","Mississippi",1997-05-12,22.4,"6017","DaMarkus","Lodge",20860,13658,NA,884088,32483,"DaMarkus Lodge","damarkus lodge","WR",NA,NA,NA,NA,NA
"829","14112","Campbell, Parris","IND","2019","836104",NA,"14056",NA,NA,"db0c3b1c-8d18-435a-864a-cdd696f963b6","2","27","72","208","Ohio State",1997-07-16,22.2,"5880","Parris","Campbell",21005,13525," 00-0035639",836104,31891,"Parris Campbell","parris campbell","WR",1.2,2023,108.7,45.9,78.7
"830","14113","Hardman, Mecole","KCC","2019","922026",NA,"13973",NA,NA,"fe6dc768-d576-476c-b150-53b85af2a1d1","2","24","70","187","Georgia",1998-03-12,21.6,"5917","Mecole","Hardman",20788,13532," 00-0035140",922026,31888,"Mecole Hardman","mecole hardman","WR",1.2,2023,115.9,48.6,57.8
"831","14114","Harmon, Kelvin","WAS","2019","920809",NA,"13943",NA,NA,"d3cc6f89-56d8-45e9-87f0-3a1a56f97bc6","6","33","74","215","North Carolina State",1996-12-15,22.8,"5884","Kelvin","Harmon",20789,13428," 00-0035297",920809,32038,"Kelvin Harmon","kelvin harmon","WR",0.7,2023,223.5,100.7,NA
"832","14115","Hall, Emanuel","FA","2019","882338",NA,"14132",NA,NA,"d6f5ecdf-be55-430e-9370-0ea608395dad",NA,NA,"74","201","Missouri",1997-05-21,22.4,"5924","Emanuel","Hall",20782,13515," 00-0035070",882338,32253,"Emanuel Hall","emanuel hall","WR",NA,NA,NA,NA,NA
"833","14116","Hurd, Jalen","SFO","2019","820517",NA,"14060",NA,NA,"917d4304-d039-42a9-9c43-84e3786f105c","3","3","76","230","Baylor",1996-01-23,23.7,"5911","Jalen","Hurd",20817,13631," 00-0034971",820517,31899,"Jalen Hurd","jalen hurd","WR",1.1,2023,192,74.1,122
"834","14117","Johnson, Tyron","FA","2019","865567",NA,"14690",NA,NA,"064c4eda-1b10-40ac-a9d2-66caf76a213a",NA,NA,"73","193","Oklahoma State",1996-01-08,23.8,"6063","Tyron","Johnson",20838,13615," 00-0035457",865567,32511,"Tyron Johnson","tyron johnson","WR",NA,NA,NA,NA,NA
"835","14118","Humphrey, Lil'Jordan","NOS","2019","920758",NA,"14314",NA,NA,"b7f930af-ddd2-4a48-9617-96bda81b0334",NA,NA,"76","225","Texas",1998-04-18,21.5,"5938","Lil'Jordan","Humphrey",20816,13565," 00-0035406",920758,32494,"LilJordan Humphrey","liljordan humphrey","WR",NA,NA,NA,NA,NA
"836","14119","Johnson, Anthony","FA","2019","945145",NA,"14143",NA,NA,"e0dc9dce-fe33-4092-b6bd-6af3cbcb762e",NA,NA,"74","209","Buffalo",1995-01-29,24.7,"5929","Anthony","Johnson",20830,13788," 00-0035474",NA,32482,"Anthony Johnson","anthony johnson","WR",NA,NA,NA,NA,NA
"837","14120","Jennings, Gary","SEA","2019","877654",NA,"14163",NA,NA,"49f9f357-e90a-45b7-9f55-fe451125149f","4","18","73","216","West Virginia",1997-03-07,22.6,"6045","Gary","Jennings",20829,13635," 00-0035589",877654,31952,"Gary Jennings","gary jennings","WR",0.8,2023,258.8,99.7,131
"838","14121","Isabella, Andy","ARI","2019","878911",NA,"14019",NA,NA,"04f9a4be-b236-4eed-9bc4-794f615ccd13","2","30","69","188","Massachusetts",1996-11-18,22.9,"5915","Andy","Isabella",20820,13612," 00-0035527",878911,31894,"Andy Isabella","andy isabella","WR",1.2,2023,136.4,59.1,96
"839","14122","Slayton, Darius","NYG","2019","880557",NA,"14258",NA,NA,"82ed30a5-54a8-4ed0-b040-99c3a78fb055","5","33","74","194","Auburn",1997-01-12,22.7,"6149","Darius","Slayton",20943,13522," 00-0035535",880557,32003,"Darius Slayton","darius slayton","WR",0.7,2023,237.8,105.8,85.7
"840","14123","Renfrow, Hunter","OAK","2019","841649",NA,"14062",NA,NA,"34c523c7-bc58-49f0-a9cc-f9edd91fe00f","5","11","70","185","Clemson",1995-12-21,23.8,"5955","Hunter","Renfrow",20924,13749," 00-0034983",841649,31981,"Hunter Renfrow","hunter renfrow","WR",0.7,2023,224.8,103.6,96
"841","14124","Johnson, KeeSean","ARI","2019","838443",NA,"14195",NA,NA,"7e8f4076-25e1-41e5-8e71-f70397a3729d","6","1","73","201","Fresno State",1996-10-09,23,"5962","KeeSean","Johnson",20835,13628," 00-0035287",838443,32006,"KeeSean Johnson","keesean johnson","WR",0.7,2023,205.3,72,79.6
"842","14125","Boykin, Miles","BAL","2019","884553",NA,"14013",NA,NA,"d1ed6f8c-1611-4695-8b48-5adce0de50dd","3","29","76","220","Notre Dame",1996-10-12,23,"5965","Miles","Boykin",21037,13553," 00-0035703",884553,31925,"Miles Boykin","miles boykin","WR",0.9,2023,159.7,68.6,98.8
"843","14126","Williams, Preston","MIA","2019","877244",NA,"14171",NA,NA,"497758de-5f0b-481f-8c68-7aa5e21df322",NA,NA,"77","218","Colorado State",1997-03-27,22.5,"6148","Preston","Williams",20988,13445," 00-0035350",877244,32447,"Preston Williams","preston williams","WR",0.6,2022,174.8,75.8,60.8
"844","14127","Meyers, Jakobi","NEP","2019","880151",NA,"14220",NA,NA,"73e194d1-a4b7-4de4-b1c2-3c24ef502918",NA,NA,"74","200","North Carolina State",1996-11-09,22.9,"5947","Jakobi","Meyers",20876,13517," 00-0034960",880151,32231,"Jakobi Meyers","jakobi meyers","WR",0.6,2022,218.4,85.4,87.3
"845","14128","Brady, Tyre","FA","2019","830940",NA,"14339",NA,NA,"642a4938-360e-44c2-b52c-3a1ea8e59952",NA,NA,"75","211","Marshall",1995-04-19,24.5,"6049","Tyre","Brady",21039,13759,NA,830940,32088,"Tyre Brady","tyre brady","WR",NA,NA,NA,NA,NA
"846","14129","Mitchell, Dillon","FA","2019","910570",NA,"14135",NA,NA,"ab04bbda-ee5d-45f8-851a-6fe36ad0c21a","7","25","73","202","Oregon",1997-05-16,22.4,"6047","Dillon","Mitchell",20881,13501," 00-0035002",910570,32071,"Dillon Mitchell","dillon mitchell","WR",NA,NA,NA,NA,NA
"847","14130","Wesley, Antoine","FA","2019","924946",NA,"14329",NA,NA,"8e43eb21-92e4-4720-8766-c9204259c063",NA,NA,"76","206","Texas Tech",1997-10-22,22,"6165","Antoine","Wesley",20979,13447," 00-0035126",924946,32317,"Antoine Wesley","antoine wesley","WR",NA,NA,NA,NA,NA
"848","14131","Morgan, Stanley","CIN","2019","866112",NA,NA,NA,NA,"8f32cbe6-9c50-4bf7-9e68-057d718fb490",NA,NA,"72","205","Nebraska",1997-09-07,22.1,"6069","Stanley","Morgan",20886,NA," 00-0035399",866112,32469,"Stanley Morgan","stanley morgan","WR",0.5,2020,NA,NA,NA
"849","14132","Custis, Jamal","KCC","2019","836211",NA,"14337",NA,NA,"8535bd19-f47b-4dad-a041-8daec77ab9ad",NA,NA,"77","213","Syracuse",1995-11-06,23.9,NA,"Jamal","Custis",NA,NA,NA,NA,NA,"Jamal Custis","jamal custis","WR",NA,NA,NA,NA,NA
"850","14133","Tarver, Ron'Quavion","FA","2019","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Utah State",NA,NA,NA,"Ron'Quavion","Tarver",NA,NA,NA,NA,NA,"RonQuavion Tarver","ronquavion tarver","WR",NA,NA,NA,NA,NA
"851","14134","Dixon, Johnnie","FA","2019","821285",NA,"14333",NA,NA,"4a8fee2c-2870-42fa-8d71-429d36e057d2",NA,NA,"71","198","Ohio State",1994-09-16,25.1,"6019","Johnnie","Dixon",21070,13592," 00-0035450",821285,32504,"Johnnie Dixon","johnnie dixon","WR",NA,NA,NA,NA,NA
"852","14135","Snelson, Dredrick","FA","2019","944033",NA,"14347",NA,NA,"1d54c51b-6782-4231-9835-f7c279b86670",NA,NA,"71","189","Central Florida",NA,NA,"6362","Dredrick","Snelson",21253,13552,NA,944033,32098,"Dredrick Snelson","dredrick snelson","WR",NA,NA,NA,NA,NA
"853","14136","Samuel, Deebo","SFO","2019","835749",NA,"14059",NA,NA,"628a6a0a-4fde-4024-8d7c-28674953d5af","2","4","72","215","South Carolina",1996-01-15,23.7,"5872","Deebo","Samuel",20932,13429," 00-0035719",835749,31868,"Deebo Samuel","deebo samuel","WR",1.8,2023,93.3,45,64.8
"854","14137","Fant, Noah","DEN","2019","923911",NA,"14050",NA,NA,"cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","1","20","76","249","Iowa",1997-11-20,21.9,"5857","Noah","Fant",20753,13426," 00-0035644",923911,31852,"Noah Fant","noah fant","TE",3.1,2024,102.9,11.3,23.4
"855","14138","Hockenson, T.J.","DET","2019","923915",NA,"14051",NA,NA,"bd1120b6-38b3-4225-a4b0-20660a149d0d","1","8","77","247","Iowa",1997-07-03,22.3,"5844","T.J.","Hockenson",20805,13610," 00-0035229",923915,31840,"TJ Hockenson","tj hockenson","TE",5,2024,78.7,6.2,13.2
"856","14139","Mack, Alize","FA","2019","884573",NA,"13975",NA,NA,"dbda3235-5f3a-4c16-81da-48c093ad6c85","7","17","76","249","Notre Dame",1997-03-29,22.5,"5975","Alize","Mack",20865,13527," 00-0035309",884573,32063,"Alize Mack","alize mack","TE",NA,NA,NA,NA,NA
